Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051216~cartilage development	14	0.8495145631067961	0.0010062206750553145	ZBTB16, WNT5A, NOG, BMP8A, NFATC2, GATA3, PKD1, SULF2, ZEB1, COL6A1, HOXA3, ITGB8, TIMP1, MATN3	1469	65	19416	2.846771744253024	0.9939951102438166	0.10877887765863943	0.10751574957718701
GOTERM_BP_DIRECT	GO:0072089~stem cell proliferation	12	0.7281553398058253	0.0010628984081611195	WNT7B, CD109, KDF1, HOXA3, NF1, IRF6, FGF2, NES, GLI3, TP63, TBX3, FGFR1	1469	50	19416	3.1721170864533694	0.9954990148539822	0.11251222524722185	0.11120574595385713
GOTERM_BP_DIRECT	GO:0048704~embryonic skeletal system morphogenesis	11	0.6674757281553397	0.001129263099996709	HOXA9, HOXB9, ZEB1, HOXA3, HOXB4, SIX1, HOXD4, MEGF8, HOXC9, HOXA5, MDFI	1469	43	19416	3.3811325533902195	0.9967885347668342	0.11266512619069628	0.11135687142878897
GOTERM_BP_DIRECT	GO:0030855~epithelial cell differentiation	18	1.0922330097087378	0.001142571986075609	TAGLN, KRT4, AKR1C1, GATA6, AKR1C2, SIX1, F11R, CNN3, SULT1B1, KRT19, KRT17, DMBT1, COL4A1, KRT16, KRT15, KRT14, PPARG, CTSB	1469	99	19416	2.403119004888916	0.9969987527841837	0.11266512619069628	0.11135687142878897
GOTERM_BP_DIRECT	GO:0007165~signal transduction	131	7.949029126213593	0.0011596793703179688	RTKN, HHIP, CBLC, CBLB, IRS2, OLFML2A, FGF2, RAPGEFL1, CXCL16, NR3C2, ARHGAP42, GJA1, ARHGAP40, OPHN1, RASSF4, NAMPT, PDE8B, MAGI1, IGFBP1, CHRNB1, IGFBP4, STARD8, PRKCE, PGF, GEM, MOB3B, DOK1, PLPP3, PTGES, CDS1, FBN2, GRB7, CD274, BEX2, BEX1, EPAS1, NPR3, FPR1, GATA3, PIK3R1, FAM83H, C3, SCUBE3, FAM83F, GRK4, LPXN, IGFBP6, SRGAP3, PAG1, FAM83B, TNFSF18, STARD13, TNFSF14, STAC, TNFSF15, MCC, BMP1, PTK7, TNFSF4, TNFSF9, GNRH1, FBN1, GPR27, LMBR1L, PTPRU, TENM1, ECM1, CXCL8, CXCL1, ARRB1, PTPRJ, SHB, CXCL5, NRGN, TMEM102, MDK, PDE4A, SPX, TIMP1, PRKG1, DUSP4, FGFBP1, CAMK1D, DUSP1, IFNGR1, METRN, KREMEN1, IRAK3, RHOF, NGF, RHOD, DUSP6, ITPKB, TLR1, APBB1IP, CEACAM6, IL1RAPL1, PECAM1, ANG, PPARG, TNFRSF21, RAPGEF3, PRKAA2, PKN3, SEMA3F, AKAP5, PPM1E, IL1RL1, RASD1, HLX, NCR3LG1, PDPN, PTK2B, APBB1, GABRE, SH2B3, GDF15, CCL20, MACC1, BMP8A, MERTK, APLN, CAMK4, SCGB1A1, FAS, CAMK1, CCDC3, NECTIN4, IL18R1, F2RL3, HSPA1A	1469	1326	19416	1.3057671516006517	0.9972488881271394	0.11266512619069628	0.11135687142878897
GOTERM_BP_DIRECT	GO:0045109~intermediate filament organization	15	0.9101941747572815	0.0011608786035458437	KRT81, KRT80, KRT4, KRT7, KRT5, KRT85, KRT19, KRT17, KRT16, KRT15, KRT14, EPPK1, KRT6C, KRT6B, KRT6A	1469	74	19416	2.6791529446396707	0.9972656198740583	0.11266512619069628	0.11135687142878897
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	24	1.4563106796116505	0.0011752119047642006	FZD1, LMBR1L, IGFBP1, EGR1, WWTR1, PTPRU, IGFBP4, CTNNBIP1, WNT5A, NOG, IGFBP2, DAB2IP, KREMEN1, SHISA3, MCC, TMEM170B, MLLT3, FOXO1, GLI3, DAB2, SFRP1, CDH2, MDK, IGFBP6	1469	153	19416	2.0732791414727907	0.9974578959699876	0.11266512619069628	0.11135687142878897
GOTERM_BP_DIRECT	GO:0001759~organ induction	6	0.3640776699029126	0.0012381936535314354	BMP4, SIX1, SPRY1, FGF2, HOXC11, FGFR1	1469	12	19416	6.60857726344452	0.9981547860976697	0.1165048509924671	0.11515200977842349
GOTERM_BP_DIRECT	GO:0001656~metanephros development	9	0.5461165048543689	0.0013602210258051078	BMP4, IRX3, GREB1L, NF1, CTSH, SPRY1, HOXC11, GLI3, FBN1	1469	30	19416	3.965146358066712	0.9990081986622881	0.12374225460004185	0.12230537347006694
GOTERM_BP_DIRECT	GO:0045071~negative regulation of viral genome replication	11	0.6674757281553397	0.0013638193776032953	IFITM1, RNASEL, TRIM6, IFITM2, SLPI, OAS2, OAS3, EIF2AK2, ISG15, IFIT1, OASL	1469	44	19416	3.30428863172226	0.9990261915108568	0.12374225460004185	0.12230537347006694
GOTERM_BP_DIRECT	GO:0061436~establishment of skin barrier	10	0.6067961165048543	0.0014099304964631642	FLG, CYP26B1, KRT16, KDF1, IL18, LSR, ABCA12, CLDN1, TP63, ZNF750	1469	37	19416	3.572203926186227	0.9992298396936339	0.12568169916718136	0.12422229742522826
GOTERM_BP_DIRECT	GO:0007204~positive regulation of cytosolic calcium ion concentration	23	1.3956310679611652	0.0014403372331673438	PTGFR, OXTR, C5AR2, LPAR1, FPR1, CXCR4, LPAR2, GATA2, PKD1, KISS1, EDNRB, CALCR, P2RY1, CCRL2, BDKRB2, SAA1, PTK2B, SAA2, S1PR3, CD24, PRKG1, TRPM4, CMKLR1	1469	146	19416	2.082154480263342	0.9993402364182031	0.12617850830557367	0.1247133376718345
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	58	3.5194174757281553	0.0015374131746792837	KDM5B, CSF2, PID1, CXCL8, CSF1, FGF2, FGF5, GJA1, CYP26B1, CDH3, LAMP3, ZC3H12A, CTSH, ITGB8, HOXA5, FOXD1, IFNGR1, OSR1, NOG, WNT5A, MITF, NGF, ACTA2, IL1A, PPARG, TLR4, ZNF750, ENG, CEBPA, PTGFR, TWIST1, FBLN1, LRP3, GATA2, TTN, CALCR, GJC2, AGR2, E2F1, HES1, ZBTB7B, PPARGC1A, NTSR1, IRX1, TFAP2A, EGR1, CD74, ANGPT1, VDR, FN1, ZNF804A, NFATC2, INHBA, BMP4, MAPK11, ID4, ERCC6, HSPA1A	1469	505	19416	1.5180098268506224	0.9995974162176314	0.13146843959400806	0.12994184287366828
GOTERM_BP_DIRECT	GO:0030224~monocyte differentiation	7	0.42475728155339804	0.0015524712410235157	BMP4, CSF2, CSF1, GPR68, PIR, IL31RA, PPARG	1469	18	19416	5.140004538234627	0.9996271132297404	0.13146843959400806	0.12994184287366828
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	58	3.5194174757281553	0.0016105282228900013	TNFRSF6B, HHIP, SLC40A1, SH3RF1, GLI3, IFIT3, EEF2K, EDNRB, CCND2, CTSH, TIMP1, CAMK1D, SERPINB2, MSX2, SPHK1, OSR1, WNT5A, SERPINB9, MITF, MAPK8IP3, SFRP1, CLDN7, ANG, ANGPTL4, NUPR1, STK40, BIRC3, PTGFR, PRKAA2, GSTP1, GATA6, TWIST2, TWIST1, PIK3R1, FOXO1, SOCS3, CHST11, PDPN, PTK2B, NTSR1, TNFSF18, TFAP2A, CD74, PLK3, OPN3, ANGPT1, MGMT, BNIP3, IL31RA, EIF2AK2, SOD2, TBX3, GCLC, DAB2, WNK3, FAS, BCL2L1, HSPA1A	1469	506	19416	1.5150098074299692	0.9997225002528657	0.13414908033613274	0.13259135631727192
GOTERM_BP_DIRECT	GO:0051897~positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	28	1.6990291262135921	0.0017684164925356246	DDR1, SEMA5A, CSF3, IRS2, PTPRJ, GATA3, FGF2, CALCR, FAM110C, PDGFD, GCNT2, PTK2B, ANGPT1, GDF15, UNC5B, AKR1C3, IL18, IGF2, FN1, AKR1C2, MERTK, DCN, PLXNB1, ROR1, FGFR3, TSPYL5, FGFR1, ENG	1469	196	19416	1.88816493241272	0.9998757578998584	0.1434394258168316	0.14177382335212133
GOTERM_BP_DIRECT	GO:0043567~regulation of insulin-like growth factor receptor signaling pathway	5	0.30339805825242716	0.0017785246657076152	IGFBP1, IGFBP4, IGFBP3, IGFBP2, IGFBP6	1469	8	19416	8.260721579305649	0.9998819886025799	0.1434394258168316	0.14177382335212133
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	74	4.490291262135923	0.0019391284479287323	PTPRU, SERPINE2, BNC1, FGF2, CHRDL1, ETS2, FGF5, HHEX, NHSL2, NHSL1, DMBT1, MDK, SOX15, ANPEP, PEG10, SH3PXD2B, ZC3H12A, SOX7, ROS1, MYBL1, KRT6A, FOXD2, FOXD1, OSR1, FST, NRG1, ETV1, CEL, FOXL1, DUSP6, PGF, SFRP1, ZEB1, ELF3, KIF2A, MXRA8, ANG, PPARG, RBM24, ZNF750, SLFN5, SEMA7A, BEX1, COL13A1, TWIST2, ILDR2, GATA2, FSTL3, SOCS3, NHS, NKX6-1, SPDEF, JAG2, SRMS, SYT2, ANGPT1, VDR, RARRES2, WNT7B, BMP8A, INHBB, NR1D2, INHBA, BATF, TTLL7, DAB2, BMP1, SMOC1, SLCO4C1, ID4, CAMK1, SIM2, FGFR1, FOXA2	1469	687	19416	1.4236818558803332	0.9999478964174224	0.15091038314326433	0.14915802876313194
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	34	2.063106796116505	0.0019558001875439883	OXTR, NNMT, GATA6, XPC, GATA3, COMT, NPAS2, CDH3, CDH1, PTK2B, NKX6-1, FZD1, ABCA2, MMP2, IGFBP2, NFATC2, SOD2, DUSP6, ASS1, COL1A1, FOSL1, SFRP1, GCLC, CPS1, SCNN1B, MAP1B, COL6A1, SCGB1A1, TXNIP, PPARG, PLIN2, MT-CYB, SHANK2, ENG	1469	257	19416	1.7485729724289003	0.9999521362079714	0.15091038314326433	0.14915802876313194
GOTERM_BP_DIRECT	GO:0046597~negative regulation of viral entry into host cell	8	0.48543689320388345	0.0019899617537096456	TMEFF1, APCS, LRRC15, CD74, CIITA, IFITM1, IFITM2, PTX3	1469	25	19416	4.229489448604492	0.9999597769073897	0.15091038314326433	0.14915802876313194
GOTERM_BP_DIRECT	GO:0140467~integrated stress response signaling	8	0.48543689320388345	0.0019899617537096456	FOSL1, CEBPA, BATF3, MAFB, CEBPD, NFE2L3, JUNB, BATF	1469	25	19416	4.229489448604492	0.9999597769073897	0.15091038314326433	0.14915802876313194
GOTERM_BP_DIRECT	GO:0097009~energy homeostasis	12	0.7281553398058253	0.0020622561493382026	CEBPA, PRKAA2, IRX3, NMU, BMP8A, TWIST1, NR1D2, MRAP2, PPARGC1A, PPARGC1B, FOXO1, MFSD2A	1469	54	19416	2.9371454504197865	0.9999721629548715	0.15386438922876727	0.15207773326252097
GOTERM_BP_DIRECT	GO:0001503~ossification	16	0.9708737864077669	0.0020894790113727495	ECM1, IFITM1, SLC26A2, BMP8A, IGF2, TWIST1, CHRDL1, FSTL3, COL1A1, BMP1, CALCR, COL5A2, CDH11, GPM6B, PPARGC1B, ATP6V1B1	1469	87	19416	2.430741062416375	0.9999757659031989	0.15386438922876727	0.15207773326252097
GOTERM_BP_DIRECT	GO:0030182~neuron differentiation	25	1.516990291262136	0.0022254212108774856	RTN1, HOXD1, PCSK9, OPHN1, SOX15, S1PR1, HOXC8, BAHCC1, CDON, FZD1, IRX1, IRX2, IRX3, WNT7B, WNT5A, IRX4, EN2, SMARCA1, POU3F2, IL1RAPL1, ID4, ANOS1, LHX6, ERCC6, LMX1B	1469	170	19416	1.9436991951307412	0.9999878716600029	0.1615337881781215	0.1596580760146676
GOTERM_BP_DIRECT	GO:0045785~positive regulation of cell adhesion	13	0.7888349514563107	0.002402030541154885	TNFSF18, ANGPT1, TPM1, PTPRJ, NRG1, RHOD, APBB1IP, FRMD5, TMEM102, MDK, SAA1, SAA2, PKP3	1469	63	19416	2.7273493468183734	0.9999950661885075	0.17189742506490102	0.16990137151661736
GOTERM_BP_DIRECT	GO:0009954~proximal/distal pattern formation	8	0.48543689320388345	0.0025476146710687597	HOXA10, HOXA9, CYP26B1, HOXB9, HOXC9, HOXC11, GLI3, TP63	1469	26	19416	4.06681677750432	0.9999976496514272	0.17978375199583843	0.17769612330704598
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	31	1.8810679611650485	0.0027455016811875387	SEMA5A, CXCL5, GJC1, FGF5, EFNB1, GJA1, GJC2, EFNB3, NAMPT, PCDH1, FGFBP3, FZD1, TNFSF18, FGFBP1, CCL20, GDF15, IL18, INHBA, MERTK, PGF, EFNA1, EFNA3, GJB4, GJB3, GJB5, ANGPTL2, TNFSF9, GNRH1, S100A9, FGFR3, HCN2	1469	232	19416	1.7660853031618975	0.9999991423578454	0.1910944389330669	0.18887547182087425
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	12	0.7281553398058253	0.0027922503643209883	BMP4, COL1A1, SERPINB3, WWTR1, DAB2, MDK, GLIPR2, PDPN, GCNT2, TWIST1, LOXL2, EZH2	1469	56	19416	2.83224739861908	0.9999993241322864	0.19172194731236408	0.18949569364351357
GOTERM_BP_DIRECT	GO:2000647~negative regulation of stem cell proliferation	7	0.42475728155339804	0.002843756434547591	CD109, KDF1, NF1, FBLN1, IRF6, FGF2, GLI3	1469	20	19416	4.626004084411164	0.9999994801421225	0.19265501925248413	0.19041793085730666
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	24	1.4563106796116505	0.002958661824623322	SEMA5A, ECM1, CD40, CXCL8, JUP, SPHK1, WNT5A, SERPINE1, GATA6, TWIST1, GATA2, FGF2, PGF, C3, IL1A, DDAH1, ZC3H12A, EMILIN2, CTSH, PTK2B, ITGB8, ANGPTL4, RAPGEF3, ENG	1469	164	19416	1.9342177356422987	0.9999997105384653	0.1978021148804092	0.1955052589902411
GOTERM_BP_DIRECT	GO:0034341~response to type II interferon	8	0.48543689320388345	0.0032179399366330944	CD74, CIITA, IFITM1, CD40, IFITM2, SLC22A5, KYNU, CXCL16	1469	27	19416	3.9161939338930485	0.9999999227884375	0.21234224439003577	0.20987655015287532
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	21	1.2742718446601942	0.0033717750498190348	WWTR1, SEMA7A, MSX2, IGFBP3, NOG, IGFBP2, IGF2, TWIST1, FGF2, GLI3, BMP4, COL1A1, MAPK11, GJA1, VCAN, SFRP1, CREB3L1, COL6A1, ID4, NF1, JUNB	1469	137	19416	2.0259871902530646	0.9999999647548083	0.21964088497603224	0.21709043974604095
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	20	1.2135922330097086	0.003486173933394721	ROBO3, CXCL8, SERPIND1, CCL20, C5AR2, RARRES2, PTAFR, FPR1, CXCR4, CXCL1, FGF2, CXCL2, CXCL5, CXCL16, FOSL1, CCRL2, S1PR1, ANOS1, DOCK2, CMKLR1	1469	128	19416	2.0651803948264122	0.999999980330516	0.2242183513364377	0.2216147530823834
GOTERM_BP_DIRECT	GO:0007169~cell surface receptor protein tyrosine kinase signaling pathway	18	1.0922330097087378	0.0036447370517660514	DDR1, SRMS, SHC3, CSF1, BDNF, IL31RA, PILRB, NRG1, NGF, MERTK, DOK1, CNKSR1, BDKRB2, ROR1, SH2B3, ROS1, FGFR3, FGFR1	1469	110	19416	2.1628071044000245	0.9999999912371046	0.22831983240663214	0.2256686082161202
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	12	0.7281553398058253	0.0037172768273580786	HOXA10, GSTM3, ARSA, KRT19, MME, MMP2, CITED4, IGFBP2, GATA6, PPARG, GATA3, CD24	1469	58	19416	2.7345836952184217	0.999999993946782	0.22831983240663214	0.2256686082161202
GOTERM_BP_DIRECT	GO:0048468~cell development	7	0.42475728155339804	0.0037296882680083582	GJC1, IRX1, IRX2, IRX3, IRX4, IRF6, MKX	1469	21	19416	4.40571817562968	0.9999999943180652	0.22831983240663214	0.2256686082161202
GOTERM_BP_DIRECT	GO:0060218~hematopoietic stem cell differentiation	7	0.42475728155339804	0.0037296882680083582	LMBR1L, ZFP36, SFRP1, HOXB4, MLLT3, SH2B3, BATF	1469	21	19416	4.40571817562968	0.9999999943180652	0.22831983240663214	0.2256686082161202
GOTERM_BP_DIRECT	GO:0015990~electron transport coupled proton transport	4	0.24271844660194172	0.003840378855427062	MT-ND4, MT-ND5, MT-CO1, MT-CYB	1469	5	19416	10.573723621511231	0.9999999967691797	0.231742566184689	0.22905159759486485
GOTERM_BP_DIRECT	GO:0006068~ethanol catabolic process	6	0.3640776699029126	0.0038768191548314438	SULT1B1, ALDH2, SULT1E1, ALDH3B1, ACSS1, SULT1A3	1469	15	19416	5.286861810755616	0.9999999973171874	0.231742566184689	0.22905159759486485
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	13	0.7888349514563107	0.004626090908937855	CRTAM, IL18, EIF2AK2, IRAK3, BATF, IL1A, TNFSF4, SAA1, SAA2, NOX5, CD14, PLA2R1, LURAP1	1469	68	19416	2.5268089536699634	0.9999999999413659	0.2724405820859573	0.26927703271711817
GOTERM_BP_DIRECT	GO:0015820~L-leucine transport	5	0.30339805825242716	0.004718514312844762	SLC7A5, SLC6A15, SLC43A1, SLC3A2, LLGL2	1469	10	19416	6.608577263444519	0.9999999999634197	0.2724405820859573	0.26927703271711817
GOTERM_BP_DIRECT	GO:0061626~pharyngeal arch artery morphogenesis	5	0.30339805825242716	0.004718514312844762	BMP4, ADGRF5, NOG, HES1, MEGF8	1469	10	19416	6.608577263444519	0.9999999999634197	0.2724405820859573	0.26927703271711817
GOTERM_BP_DIRECT	GO:0040037~negative regulation of fibroblast growth factor receptor signaling pathway	7	0.42475728155339804	0.004804822732326542	CREB3L1, WNT5A, SPRY1, SHISA2, FGF2, SULF2, APLN	1469	22	19416	4.205458258555604	0.9999999999764558	0.27430678992079954	0.27112157035667295
GOTERM_BP_DIRECT	GO:0060425~lung morphogenesis	6	0.3640776699029126	0.005291881883028232	BMP4, WNT7B, NOG, COL6A1, MAPK8IP3, STK40	1469	16	19416	4.95643294758339	0.9999999999980427	0.29875613164073833	0.29528700907297534
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	9	0.5461165048543689	0.005596128935314546	MT-ND6, COL1A1, FOSL1, MT-ND5, MMP2, TXNIP, PTK2B, SDC1, SOD2	1469	37	19416	3.2149835335676045	0.9999999999995863	0.31246078154212314	0.30883252212252366
GOTERM_BP_DIRECT	GO:0048863~stem cell differentiation	11	0.6674757281553397	0.0057702716728923655	BMP4, MSX2, EPCAM, OSR1, SETD6, KRT14, NOG, GATA6, HOXD4, EZH2, FGFR1	1469	53	19416	2.7431830150147065	0.9999999999998301	0.31804215141558734	0.3143490817573469
GOTERM_BP_DIRECT	GO:0032722~positive regulation of chemokine production	10	0.6067961165048543	0.00582127929180272	IL1RL1, EGR1, CD74, TNFSF4, WNT5A, IL18, EIF2AK2, IL6R, ALOX15B, TLR4	1469	45	19416	2.937145450419787	0.9999999999998691	0.31804215141558734	0.3143490817573469
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	14	0.8495145631067961	0.0060552359473698796	PON2, SLC6A14, GATA6, COMT, CLDN1, GJC2, CPS1, CDH1, COL6A1, SDC1, MBP, NUPR1, ERCC6, MT-CYB	1469	79	19416	2.3422805490689442	0.9999999999999604	0.32578770071946395	0.3220046906146719
GOTERM_BP_DIRECT	GO:0002009~morphogenesis of an epithelium	7	0.42475728155339804	0.006091287456868545	CA2, KRT16, RIPK4, GREB1L, SERPINB5, FREM2, KRT6A	1469	23	19416	4.022612247314056	0.999999999999967	0.32578770071946395	0.3220046906146719
GOTERM_BP_DIRECT	GO:0001764~neuron migration	18	1.0922330097087378	0.006300523055653396	ROBO3, SEMA3A, CXCR4, TWIST1, NDNF, GATA3, GATA2, CELSR1, SH3RF1, NR4A2, GJA1, TUBB2B, MAP1B, DNER, SPOCK1, NRCAM, PRKG1, FGFR1	1469	116	19416	2.0509377714138166	0.9999999999999887	0.33346830881015527	0.32959611234886826
GOTERM_BP_DIRECT	GO:0045892~negative regulation of DNA-templated transcription	61	3.7014563106796112	0.006600245761911922	PRDM8, KDM5B, ZNF253, CIITA, CSF2, PRDM5, RORB, ZC3H6, FOXM1, GLI3, LOXL2, HHEX, SCML2, JPH2, TRIM6, CREB3L1, SIX3, ANKRD1, KAT7, SOX7, ZNF488, TP63, TRIM22, FOXD1, MSX2, WNT5A, NRG1, SFRP1, ZEB1, ELF3, PAX9, PPARG, MDFI, ZNF397, CEBPA, CEBPD, GATA6, TWIST2, TWIST1, GATA3, FOXO1, RASD1, CREG1, E2F1, HES1, PPARGC1B, FZD1, TFAP2A, PCGF6, VDR, ZBTB16, DAB2IP, NR1D2, TRERF1, TBX3, BMP4, PER1, GCLC, TNFSF4, ID4, EZH2	1469	574	19416	1.4046104985021453	0.9999999999999976	0.337280033402857	0.3333635756247093
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	11	0.6674757281553397	0.00661300247381561	BMP4, NOTCH3, PDGFD, PTAFR, IL18, S1PR1, CDH13, PIK3R1, IL6R, FGF2, TLR4	1469	54	19416	2.692383329551471	0.9999999999999977	0.337280033402857	0.3333635756247093
GOTERM_BP_DIRECT	GO:0032689~negative regulation of type II interferon production	10	0.6067961165048543	0.006762530776352081	IL1RL1, CD274, TNFSF4, ZC3H12A, SCGB1A1, LAPTM5, IL20RB, GATA3, INHBA, TLR4	1469	46	19416	2.8732944623671823	0.9999999999999989	0.337280033402857	0.3333635756247093
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	10	0.6067961165048543	0.006762530776352081	ADAMTS15, ADAMTS5, MMP1, MMP2, SH3PXD2B, KLK5, FURIN, LCP1, KLK7, ENG	1469	46	19416	2.8732944623671823	0.9999999999999989	0.337280033402857	0.3333635756247093
GOTERM_BP_DIRECT	GO:0046688~response to copper ion	5	0.30339805825242716	0.0069747594757097525	IL1A, MT-CO1, MT-CYB, SOD3, LOXL2	1469	11	19416	6.00779751222229	0.9999999999999997	0.337280033402857	0.3333635756247093
GOTERM_BP_DIRECT	GO:0060444~branching involved in mammary gland duct morphogenesis	5	0.30339805825242716	0.0069747594757097525	DDR1, KDM5B, MSX2, CSF1, TBX3	1469	11	19416	6.00779751222229	0.9999999999999997	0.337280033402857	0.3333635756247093
GOTERM_BP_DIRECT	GO:0071492~cellular response to UV-A	5	0.30339805825242716	0.0069747594757097525	OPN3, MME, MMP1, MMP2, TIMP1	1469	11	19416	6.00779751222229	0.9999999999999997	0.337280033402857	0.3333635756247093
GOTERM_BP_DIRECT	GO:0006970~response to osmotic stress	5	0.30339805825242716	0.0069747594757097525	PLK3, TSC22D3, MARVELD3, MAP7, MAPK13	1469	11	19416	6.00779751222229	0.9999999999999997	0.337280033402857	0.3333635756247093
GOTERM_BP_DIRECT	GO:0030502~negative regulation of bone mineralization	6	0.3640776699029126	0.007036347872604378	SRGN, ECM1, PTK2B, ENPP1, LTBP3, TRPM4	1469	17	19416	4.6648780683137785	0.9999999999999998	0.337280033402857	0.3333635756247093
GOTERM_BP_DIRECT	GO:0044849~estrous cycle	6	0.3640776699029126	0.007036347872604378	CA12, EGR1, OXTR, MDK, PTN, SLC26A6	1469	17	19416	4.6648780683137785	0.9999999999999998	0.337280033402857	0.3333635756247093
GOTERM_BP_DIRECT	GO:0043407~negative regulation of MAP kinase activity	8	0.48543689320388345	0.007309698177051137	RGS2, DUSP1, GSTP1, DAB2IP, NF1, CBLC, PTPRJ, IRAK3	1469	31	19416	3.410878587584268	0.9999999999999999	0.34710819100557777	0.3430776097677646
GOTERM_BP_DIRECT	GO:0071277~cellular response to calcium ion	15	0.9101941747572815	0.007455591105488532	NLGN1, SYT2, PRKAA2, CPNE7, WNT5A, AKR1C3, NFATC2, INHBB, ITPKB, ITPKC, EEF2K, ALOX5AP, MICU3, SCN5A, JUNB	1469	90	19416	2.2028590878148404	1.0	0.35075794821284473	0.3466849864052167
GOTERM_BP_DIRECT	GO:0007154~cell communication	9	0.5461165048543689	0.007798312319582946	GJC1, GJB3, NF1, KREMEN1, TNFSF9, ANG, NRG1, TNFSF12-TNFSF13, FREM2	1469	39	19416	3.0501125831282403	1.0	0.3635158247321188	0.3592947198985831
GOTERM_BP_DIRECT	GO:0045671~negative regulation of osteoclast differentiation	8	0.48543689320388345	0.008758574038181397	SFRP1, MAFB, NF1, PIK3R1, TLR4, GPR137B, FSTL3, FBN1	1469	32	19416	3.30428863172226	1.0	0.4045664971636334	0.39986871654315437
GOTERM_BP_DIRECT	GO:0050919~negative chemotaxis	9	0.5461165048543689	0.009116771889814423	SEMA6B, SEMA5A, SEMA7A, NRP2, FLRT3, SEMA3A, SLIT3, NRG1, SEMA3F	1469	40	19416	2.973859768550034	1.0	0.41359212475131324	0.40878953955935743
GOTERM_BP_DIRECT	GO:0043588~skin development	9	0.5461165048543689	0.009116771889814423	COL1A1, JUP, COL5A1, GJB3, COL5A3, RIPK4, COL5A2, ITGB6, PKD1	1469	40	19416	2.973859768550034	1.0	0.41359212475131324	0.40878953955935743
GOTERM_BP_DIRECT	GO:0042127~regulation of cell population proliferation	21	1.2742718446601942	0.009300540154374627	JAG2, TFAP2A, EGLN3, PID1, JUP, PLA2G4A, MITF, FOXM1, GRPR, PTGS1, SQLE, CHST11, SIX3, TRNP1, EMILIN2, TXNIP, SGK1, LGR5, JUNB, EZH2, ENG	1469	150	19416	1.8504016337644655	1.0	0.41819508428652635	0.4133390500466317
GOTERM_BP_DIRECT	GO:0007157~heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	11	0.6674757281553397	0.009721107682096441	TENM1, CADM3, NLGN1, AMIGO3, CDH2, CEACAM6, CRTAM, ADGRL1, HMCN1, NECTIN4, NECTIN1	1469	57	19416	2.5506789437856043	1.0	0.42383473191173	0.41891321071850185
GOTERM_BP_DIRECT	GO:0048846~axon extension involved in axon guidance	5	0.30339805825242716	0.009843042386456237	NRP2, SEMA3A, WNT5A, SLIT3, SEMA3F	1469	12	19416	5.5071477195371	1.0	0.42383473191173	0.41891321071850185
GOTERM_BP_DIRECT	GO:2000738~positive regulation of stem cell differentiation	5	0.30339805825242716	0.009843042386456237	TACSTD2, HOXB4, PTN, FGF2, RBM24	1469	12	19416	5.5071477195371	1.0	0.42383473191173	0.41891321071850185
GOTERM_BP_DIRECT	GO:0032964~collagen biosynthetic process	5	0.30339805825242716	0.009843042386456237	RCN3, COL1A1, ADAMTS3, COL5A1, P3H4	1469	12	19416	5.5071477195371	1.0	0.42383473191173	0.41891321071850185
GOTERM_BP_DIRECT	GO:0060707~trophoblast giant cell differentiation	5	0.30339805825242716	0.009843042386456237	SOX15, GJB5, E2F7, MDFI, E2F8	1469	12	19416	5.5071477195371	1.0	0.42383473191173	0.41891321071850185
GOTERM_BP_DIRECT	GO:0051781~positive regulation of cell division	10	0.6067961165048543	0.010292926517634266	FGF5, IL1A, GAREM1, MDK, MACC1, PDGFD, IGF2, PTN, FGF2, PGF	1469	49	19416	2.6973784748753142	1.0	0.43797571566601357	0.4328899909613698
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	18	1.0922330097087378	0.010343846856902504	TNFSF18, CD40, SPHK1, WNT5A, RIPK4, IL18, EIF2AK2, IRAK3, TRAF1, AIM2, ROR1, S100A9, TLR4, S100A8, IL18R1, TRIM22, CARD11, HSPA1A	1469	122	19416	1.9500719793770716	1.0	0.43797571566601357	0.4328899909613698
